PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Salutation,NumRelatives,HasFamily,LastNameOccurance,TicketOccurance,IsBritish,TransformedCabinDeck,BoardedAtSouthamption,BoardedAtQueenstown,BoardedAtCherbourg,IsAlone,AgeLogFare,YouthFamilyScore
522,0,0,0,22.0,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,56.251836893101256,5.0
523,0,0,0,27.036350633975662,0,0,7.225,0,0,0,1,1,0,,0,0,1,1,,
524,1,2,1,44.0,0,1,57.9792,3,1,1,2,2,0,1.0,0,0,1,0,182.28339857846714,49.0
525,0,0,0,26.224699777932507,0,0,7.2292,0,0,0,1,1,0,,0,0,1,1,,
526,0,0,0,40.5,0,0,7.75,0,0,0,1,1,1,,0,1,0,1,103.09401649997962,5.0
527,1,1,1,50.0,0,0,10.5,2,0,0,1,1,1,,1,0,0,1,137.04200119626003,5.0
528,0,2,0,33.10836033750489,0,0,221.7792,0,0,0,1,1,1,2.0,1,0,0,1,,
529,0,0,0,39.0,0,0,7.925,0,0,0,1,1,0,,1,0,0,1,99.80737339538523,5.0
530,0,1,0,23.0,2,1,11.5,0,3,1,2,1,1,,1,0,0,0,64.4772887608503,74.0
531,1,1,1,2.0,1,1,26.0,2,2,1,2,2,1,,1,0,0,0,6.8679744089702925,9.0
532,0,0,0,28.82335475890939,0,0,7.2292,0,0,0,1,1,0,,0,0,1,1,,
533,0,0,0,17.0,1,1,7.2292,0,2,1,3,1,1,,0,0,1,0,42.56505108888869,39.0
534,1,0,1,30.374902924784664,0,2,22.3583,3,2,1,2,2,1,,0,0,1,0,,
535,0,0,1,30.0,0,0,8.6625,2,0,0,2,1,0,,1,0,0,1,78.4396456050797,5.0
536,1,1,1,7.0,0,2,26.25,2,2,1,4,3,1,,1,0,0,0,24.094135633276874,19.0
537,0,2,0,45.0,0,0,26.55,0,0,0,1,1,1,1.0,1,0,0,1,155.320811504425,5.0
538,1,2,1,30.0,0,0,106.425,2,0,0,1,2,1,,0,0,1,1,141.40055156497857,5.0
539,0,0,0,31.442343394960435,0,0,14.5,0,0,0,1,1,0,,1,0,0,1,,
540,1,2,1,22.0,0,2,49.5,2,2,1,1,1,0,1.0,0,0,1,0,87.96041543672237,49.0
541,1,2,1,36.0,0,2,71.0,2,2,1,2,2,1,1.0,1,0,0,0,155.9064002503079,77.0
542,0,0,1,9.0,4,2,31.275,2,6,1,9,7,0,,1,0,0,0,32.320159188932266,59.0
543,0,0,1,11.0,4,2,31.275,2,6,1,9,7,0,,1,0,0,0,39.502416786472764,71.0
544,1,1,0,32.0,1,0,26.0,0,1,1,2,2,1,,1,0,0,0,109.88759054352468,37.0
545,0,2,0,50.0,1,0,106.425,0,1,1,1,2,1,2.0,0,0,1,0,235.667585941631,55.0
546,0,2,0,64.0,0,0,26.0,0,0,0,1,1,1,,1,0,0,1,219.77518108704936,5.0
547,1,1,1,19.0,1,0,26.0,3,1,1,2,2,1,,1,0,0,0,65.24575688521777,24.0
548,1,1,0,27.404344370237062,0,0,13.8625,0,0,0,1,1,0,,0,0,1,1,,
549,0,0,0,33.0,1,1,20.525,0,2,1,3,3,1,,1,0,0,0,106.90872601367406,71.0
550,1,1,0,8.0,1,1,36.75,1,2,1,3,2,1,,1,0,0,0,29.853595610374917,21.0
551,1,2,0,17.0,0,2,110.8833,0,2,1,3,4,1,2.0,0,0,1,0,80.79392205393134,39.0
552,0,1,0,27.0,0,0,26.0,0,0,0,1,1,1,,1,0,0,1,92.71765452109895,5.0
553,0,0,0,29.53849364416897,0,0,7.8292,0,0,0,3,1,1,,0,1,0,1,,
554,1,0,0,22.0,0,0,7.225,0,0,0,1,1,0,,0,0,1,1,55.07662677794058,5.0
555,1,0,1,22.0,0,0,7.775,2,0,0,1,1,0,,1,0,0,1,56.0447829939749,5.0
556,0,2,0,62.0,0,0,26.55,0,0,0,1,1,1,,1,0,0,1,213.9975625172078,5.0
557,1,2,1,48.0,1,0,39.6,0,1,1,2,1,0,0.0,0,0,1,0,182.2912252332489,53.0
558,0,2,0,33.40428105645695,0,0,227.525,0,0,0,1,4,1,,0,0,1,1,,
559,1,2,1,39.0,1,1,79.65,3,2,1,3,3,0,4.0,1,0,0,0,173.1024792345866,83.0
560,1,0,1,36.0,1,0,17.4,3,1,1,1,1,0,,1,0,0,0,111.92619451899579,41.0
561,0,0,0,28.558299034255114,0,0,7.75,0,0,0,1,1,1,,0,1,0,1,,
562,0,0,0,40.0,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,102.27606707836593,5.0
563,0,1,0,28.0,0,0,13.5,0,0,0,1,1,1,,1,0,0,1,81.69758049835981,5.0
564,0,0,0,28.81364727478126,0,0,8.05,0,0,0,1,1,1,,1,0,0,1,,
565,0,0,1,27.922754319963605,0,0,8.05,2,0,0,1,1,1,,1,0,0,1,,
566,0,0,0,24.0,2,0,24.15,0,2,1,3,2,1,,1,0,0,0,80.93891790711604,53.0
567,0,0,0,19.0,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,48.58113186222381,5.0
568,0,0,1,29.0,0,4,21.075,3,4,1,4,4,0,,1,0,0,0,94.56833302571825,121.0
569,0,0,0,27.694356799731064,0,0,7.2292,0,0,0,1,1,0,,0,0,1,1,,
570,1,0,0,32.0,0,0,7.8542,0,0,0,1,1,1,,1,0,0,1,81.7174593979841,5.0
571,1,1,0,62.0,0,0,10.5,0,0,0,4,1,1,,1,0,0,1,169.93208148336245,5.0
572,1,2,1,53.0,2,0,51.4792,3,2,1,1,1,1,2.0,1,0,0,0,213.79523872527233,111.0
573,1,2,0,36.0,0,0,26.3875,0,0,0,3,1,1,4.0,1,0,0,1,124.07075008141332,5.0
574,1,0,1,29.026292259870214,0,0,7.75,2,0,0,4,1,1,,0,1,0,1,,
575,0,0,0,16.0,0,0,8.05,0,0,0,1,1,1,,1,0,0,1,41.10061014029924,5.0
576,0,0,0,19.0,0,0,14.5,0,0,0,1,2,1,,1,0,0,1,56.43787484582432,5.0
577,1,1,1,34.0,0,0,13.0,2,0,0,1,1,1,,1,0,0,1,98.27263976846959,5.0
578,1,2,1,39.0,1,0,55.9,3,1,1,2,2,1,4.0,1,0,0,0,160.2600938139182,44.0
579,0,0,1,29.013162070750127,1,0,14.4583,3,1,1,1,1,0,,0,0,1,0,,
580,1,0,0,32.0,0,0,7.925,0,0,0,3,1,0,,1,0,0,1,81.89322945262377,5.0
581,1,1,1,25.0,1,1,30.0,2,2,1,1,1,1,,1,0,0,0,88.88370153723534,55.0
582,1,2,1,39.0,1,1,110.8833,3,2,1,3,4,1,2.0,0,0,1,0,185.35076235901894,83.0
583,0,1,0,54.0,0,0,26.0,0,0,0,1,2,1,,1,0,0,1,185.4353090421979,5.0
584,0,2,0,36.0,0,0,40.125,0,0,0,1,1,1,0.0,0,0,1,1,137.13971099950962,5.0
585,0,0,0,28.962565924172157,0,0,8.7125,0,0,0,1,1,0,,0,0,1,1,,
586,1,2,1,18.0,0,2,79.65,2,2,1,3,3,0,4.0,1,0,0,0,79.89345195442459,41.0
587,0,1,0,47.0,0,0,15.0,0,0,0,1,1,1,,1,0,0,1,140.79941685703756,5.0
588,1,2,0,60.0,1,1,79.2,0,2,1,1,1,0,1.0,0,0,1,0,265.99169527489687,125.0
589,0,0,0,22.0,0,0,8.05,0,0,0,1,1,0,,1,0,0,1,56.51333894291145,5.0
590,0,0,0,31.857474401983254,0,0,8.05,0,0,0,1,1,0,,1,0,0,1,,
591,0,0,0,35.0,0,0,7.125,0,0,0,1,1,0,,1,0,0,1,87.33443028882415,5.0
592,1,2,1,52.0,1,0,78.2667,3,1,1,1,2,1,3.0,0,0,1,0,229.9465328858643,57.0
593,0,0,0,47.0,0,0,7.25,0,0,0,1,1,1,,1,0,0,1,117.7597190385646,5.0
594,0,0,1,29.18367394313225,0,2,7.75,2,2,1,3,1,1,,0,1,0,0,,
595,0,1,0,37.0,1,0,26.0,0,1,1,2,1,1,,1,0,0,0,127.05752656595041,42.0
596,0,0,0,36.0,1,1,24.15,0,2,1,3,3,0,,1,0,0,0,121.40837686067405,77.0
597,1,1,1,29.432906219972416,0,0,33.0,2,0,0,1,3,1,,1,0,0,1,,
598,0,0,0,49.0,0,0,0.0,0,0,0,6,4,1,,1,0,0,1,78.86245770927091,5.0
599,0,0,0,30.92537141326732,0,0,7.225,0,0,0,3,1,0,,0,0,1,1,,
600,1,2,0,49.0,1,0,56.9292,1,1,1,2,2,0,0.0,0,0,1,0,202.17359805574904,54.0
601,1,1,1,24.0,2,1,27.0,3,3,1,2,2,1,,1,0,0,0,83.17766166719343,77.0
602,0,0,0,29.62573235547245,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,,
603,0,2,0,28.393735925001817,0,0,42.4,0,0,0,1,1,1,,1,0,0,1,,
604,0,0,0,44.0,0,0,8.05,0,0,0,1,1,1,,1,0,0,1,113.0266778858229,5.0
605,1,2,0,35.0,0,0,26.55,0,0,0,1,1,1,,0,0,1,1,120.80507561455278,5.0
606,0,0,0,36.0,1,0,15.55,0,1,1,1,1,0,,1,0,0,0,108.82299387392078,41.0
607,0,0,0,30.0,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,76.70705030877444,5.0
608,1,2,0,27.0,0,0,30.5,0,0,0,1,1,1,,1,0,0,1,96.377382804997,5.0
609,1,1,1,22.0,1,2,41.5792,3,3,1,3,3,1,,0,0,1,0,84.50538997022308,71.0
610,1,2,1,40.0,0,0,153.4625,2,0,0,1,3,1,2.0,1,0,0,1,202.62071889059382,5.0
611,0,0,1,39.0,1,5,31.275,3,6,1,9,7,1,,1,0,0,0,140.0540231520398,239.0
612,0,0,0,28.9644677540096,0,0,7.05,0,0,0,1,1,1,,1,0,0,1,,
613,1,0,1,27.76628127337681,1,0,15.5,2,1,1,2,2,1,,0,1,0,0,,
614,0,0,0,30.806976689615734,0,0,7.75,0,0,0,1,1,1,,0,1,0,1,,
615,0,0,0,35.0,0,0,8.05,0,0,0,1,1,1,,1,0,0,1,89.90758468190458,5.0
616,1,1,1,24.0,1,2,65.0,2,3,1,2,2,1,,1,0,0,0,101.96388580918463,77.0
617,0,0,0,34.0,1,1,14.4,0,2,1,2,2,0,,1,0,0,0,100.8192842463556,73.0
618,0,0,1,26.0,1,0,16.1,3,1,1,2,2,1,,1,0,0,0,79.28109905253254,31.0
619,1,1,1,4.0,2,1,39.0,2,3,1,2,2,1,5.0,1,0,0,0,15.136758535673044,17.0
620,0,1,0,26.0,0,0,10.5,0,0,0,1,1,0,,1,0,0,1,71.26184062205522,5.0
621,0,0,0,27.0,1,0,14.4542,0,1,1,2,2,0,,0,0,1,0,80.1377005965249,32.0
622,1,2,0,42.0,1,0,52.5542,0,1,1,1,1,0,3.0,1,0,0,0,170.21453872593895,47.0
623,1,0,0,20.0,1,1,15.7417,0,2,1,2,2,0,,0,0,1,0,60.642923333107355,45.0
624,0,0,0,21.0,0,0,7.8542,0,0,0,3,1,1,,1,0,0,1,53.62708272992707,5.0
625,0,0,0,21.0,0,0,16.1,0,0,0,1,2,1,,1,0,0,1,64.03473385012244,5.0
626,0,2,0,61.0,0,0,32.3208,0,0,0,1,1,1,3.0,1,0,0,1,220.79259953057345,5.0
627,0,1,0,57.0,0,0,12.35,0,0,0,1,1,1,,0,1,0,1,162.6547728643935,5.0
628,1,2,1,21.0,0,0,77.9583,2,0,0,1,3,0,3.0,1,0,0,1,92.7850995100687,5.0
629,0,0,0,26.0,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,66.47944360093786,5.0
630,0,0,0,30.26813721082968,0,0,7.7333,0,0,0,1,1,1,,0,1,0,1,,
631,1,2,0,80.0,0,0,30.0,0,0,0,1,1,1,0.0,1,0,0,1,284.4278449191531,5.0
632,0,0,0,51.0,0,0,7.0542,0,0,0,1,1,0,,1,0,0,1,126.96007049321892,5.0
633,1,2,0,32.0,0,0,30.5,1,0,0,1,1,0,1.0,0,0,1,1,114.22504628740384,5.0
634,0,2,0,31.304875966924705,0,0,0.0,0,0,0,1,1,1,,1,0,0,1,,
635,0,0,1,9.0,3,2,27.9,2,5,1,6,6,0,,1,0,0,0,31.441253919941936,50.0
636,1,1,1,28.0,0,0,13.0,2,0,0,1,1,1,,1,0,0,1,80.9304092210926,5.0
637,0,0,0,32.0,0,0,7.925,0,0,0,1,1,0,,1,0,0,1,81.89322945262377,5.0
638,0,1,0,31.0,1,1,26.25,0,2,1,3,3,1,,1,0,0,0,106.70260066165473,67.0
639,0,0,1,41.0,0,5,39.6875,3,5,1,6,6,0,,1,0,0,0,155.78744663862327,210.0
640,0,0,0,29.760380962977607,1,0,16.1,0,1,1,2,2,1,,1,0,0,0,,
641,0,0,0,20.0,0,0,7.8542,0,0,0,4,1,1,,1,0,0,1,51.07341212374006,5.0
642,1,2,1,24.0,0,0,69.3,2,0,0,1,2,0,1.0,0,0,1,1,103.39466284136913,5.0
643,0,0,1,2.0,3,2,27.9,2,5,1,6,6,0,,1,0,0,0,6.986945315542652,15.0
644,1,0,0,31.4879767455762,0,0,56.4958,0,0,0,1,7,1,,1,0,0,1,,
645,1,0,1,0.75,2,1,19.2583,2,3,1,4,4,0,,0,0,1,0,2.3915691201482887,7.25
646,1,2,0,48.0,1,0,76.7292,0,1,1,4,3,1,3.0,0,0,1,0,211.36374447133022,53.0
647,0,0,0,19.0,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,48.58113186222381,5.0
648,1,2,0,56.0,0,0,35.5,0,0,0,1,1,0,0.0,0,0,1,1,207.27291055029963,5.0
649,0,0,0,28.855135021375155,0,0,7.55,0,0,0,1,1,1,,1,0,0,1,,
650,1,0,1,23.0,0,0,7.55,2,0,0,2,1,1,,1,0,0,1,58.18357530828924,5.0
651,0,0,0,30.768568458556498,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,,
652,1,1,1,18.0,0,1,23.0,2,1,1,2,2,1,,1,0,0,0,59.979681183153666,23.0
653,0,0,0,21.0,0,0,8.4333,0,0,0,1,1,0,,1,0,0,1,54.552470676729286,5.0
654,1,0,1,31.456579576572327,0,0,7.8292,2,0,0,1,1,1,,0,1,0,1,,
655,0,0,1,18.0,0,0,6.75,2,0,0,1,1,1,,0,1,0,1,44.349358330623026,5.0
656,0,1,0,24.0,2,0,73.5,0,2,1,3,5,1,,1,0,0,0,104.71436699492071,53.0
657,0,0,0,29.766685147087074,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,,
658,0,0,1,32.0,1,1,15.5,3,2,1,3,2,1,,0,1,0,0,96.6535963566196,69.0
659,0,1,0,23.0,0,0,13.0,0,0,0,1,1,0,,1,0,0,1,66.47855043161178,5.0
660,0,2,0,58.0,0,2,113.275,0,2,1,3,3,1,3.0,0,0,1,0,276.8347204479983,121.0
661,1,2,0,50.0,2,0,133.65,1,2,1,2,2,0,,1,0,0,0,246.59763860308934,105.0
662,0,0,0,40.0,0,0,7.225,0,0,0,1,1,0,,0,0,1,1,100.13932141443743,5.0
663,0,2,0,47.0,0,0,25.5875,0,0,0,1,1,1,4.0,1,0,0,1,160.76779715213314,5.0
664,0,0,0,36.0,0,0,7.4958,0,0,0,2,1,0,,1,0,0,1,90.91413316251389,5.0
665,1,0,0,20.0,1,0,7.925,0,1,1,1,1,0,,1,0,0,0,51.183268407889855,25.0
666,0,1,0,32.0,2,0,73.5,0,2,1,3,5,1,,1,0,0,0,139.61915599322762,69.0
667,0,1,0,25.0,0,0,13.0,0,0,0,1,1,1,,1,0,0,1,72.25929394740412,5.0
668,0,0,0,28.87509539843149,0,0,7.775,0,0,0,1,1,0,,1,0,0,1,,
669,0,0,0,43.0,0,0,8.05,0,0,0,1,1,1,,1,0,0,1,110.4578897520542,5.0
670,1,2,1,30.03348938255463,1,0,52.0,3,1,1,2,2,1,2.0,1,0,0,0,,
671,1,1,1,40.0,1,1,39.0,3,2,1,4,2,1,,1,0,0,0,151.36758535673044,85.0
672,0,2,0,31.0,1,0,52.0,0,1,1,1,1,1,1.0,1,0,0,0,125.33458930287105,36.0
673,0,1,0,70.0,0,0,10.5,0,0,0,1,1,1,,1,0,0,1,191.85880167476407,5.0
674,1,1,0,31.0,0,0,13.0,0,0,0,1,1,1,,1,0,0,1,89.6015244947811,5.0
675,0,1,0,27.387617882154306,0,0,0.0,0,0,0,1,1,1,,1,0,0,1,,
676,0,0,0,18.0,0,0,7.775,0,0,0,1,1,0,,1,0,0,1,45.854822449615824,5.0
677,0,0,0,24.5,0,0,8.05,0,0,0,1,1,1,,1,0,0,1,62.93530927733321,5.0
678,1,0,1,18.0,0,0,9.8417,2,0,0,1,1,0,,1,0,0,1,48.55393415581824,5.0
679,0,0,1,43.0,1,6,46.9,3,7,1,6,6,1,,1,0,0,0,169.82070797738925,306.0
680,1,2,0,36.0,0,1,512.3292,0,1,1,1,3,0,1.0,0,0,1,0,224.95245920468696,41.0
681,0,0,1,28.041302360595346,0,0,8.1375,2,0,0,1,1,1,,0,1,0,1,,
682,1,2,0,27.0,0,0,76.7292,0,0,0,1,3,0,3.0,0,0,1,1,118.89210626512325,5.0
683,0,0,0,20.0,0,0,9.225,0,0,0,1,1,0,,1,0,0,1,53.10001960024789,5.0
684,0,0,0,14.0,5,2,46.9,0,7,1,6,6,1,,1,0,0,0,55.2904630624058,103.0
685,0,1,0,60.0,1,1,39.0,0,2,1,4,2,1,,1,0,0,0,227.05137803509567,125.0
686,0,1,0,25.0,1,2,41.5792,0,3,1,3,3,1,,0,0,1,0,96.02885223888987,80.0
687,0,0,0,14.0,4,1,39.6875,0,5,1,6,6,0,,1,0,0,0,53.19571348635917,75.0
688,0,0,0,19.0,0,0,10.1708,0,0,0,1,1,0,,1,0,0,1,51.66807802501667,5.0
689,0,0,0,18.0,0,0,7.7958,0,0,0,1,1,0,,1,0,0,1,45.884105857454124,5.0
690,1,2,1,15.0,0,1,211.3375,2,1,1,1,3,0,1.0,1,0,0,0,80.65259532376676,20.0
691,1,2,0,31.0,1,0,57.0,0,1,1,2,2,1,1.0,1,0,0,0,127.94116593639784,36.0
692,1,0,1,4.0,0,1,13.4167,2,1,1,1,1,0,,0,0,1,0,11.653031446731463,9.0
693,1,0,0,30.414132055113797,0,0,56.4958,0,0,0,2,7,0,,1,0,0,1,,
694,0,0,0,25.0,0,0,7.225,0,0,0,2,1,0,,0,0,1,1,62.58707588402339,5.0
695,0,2,0,60.0,0,0,26.55,0,0,0,1,1,1,,1,0,0,1,207.09441533923334,5.0
696,0,1,0,52.0,0,0,13.5,0,0,0,2,1,1,,1,0,0,1,151.7240780683825,5.0
697,0,0,0,44.0,0,0,8.05,0,0,0,4,1,1,,1,0,0,1,113.0266778858229,5.0
698,1,0,1,30.091533910688234,0,0,7.7333,2,0,0,1,1,1,,0,1,0,1,,
699,0,2,0,49.0,1,1,110.8833,0,2,1,3,4,1,2.0,0,0,1,0,232.8765988613315,103.0
700,0,0,0,42.0,0,0,7.65,0,0,0,1,1,0,6.0,1,0,0,1,106.58160303728823,5.0
701,1,2,1,18.0,1,0,227.525,3,1,1,1,4,1,2.0,0,0,1,0,98.08195943031356,23.0
702,1,2,0,35.0,0,0,26.2875,0,0,0,1,1,0,4.0,1,0,0,1,120.51265298652625,5.0
703,0,0,1,18.0,0,1,14.4542,2,1,1,2,2,0,,0,0,1,0,53.425133731016594,23.0
704,0,0,0,25.0,0,0,7.7417,0,0,0,1,1,1,,0,1,0,1,63.622001980813536,5.0
705,0,0,0,26.0,1,0,7.8542,0,1,1,3,1,1,,1,0,0,0,66.39543576086209,31.0
706,0,1,0,39.0,0,0,26.0,0,0,0,2,2,1,,1,0,0,1,133.9255009749207,5.0
707,1,1,1,45.0,0,0,13.5,3,0,0,4,1,1,,1,0,0,1,131.29968294379256,5.0
708,1,2,0,42.0,0,0,26.2875,0,0,0,1,1,1,4.0,1,0,0,1,144.6151835838315,5.0
709,1,2,1,22.0,0,0,151.55,2,0,0,1,4,1,,1,0,0,1,111.17425985099312,5.0
710,1,0,0,30.306092579461488,1,1,15.2458,1,2,1,2,2,0,,0,0,1,0,,
711,1,2,1,24.0,0,0,49.5042,2,0,0,1,1,1,2.0,0,0,1,1,95.9586663100821,5.0
712,0,2,0,29.796042571938077,0,0,26.55,0,0,0,1,1,0,2.0,1,0,0,1,,
713,1,2,0,48.0,1,0,52.0,0,1,1,2,2,1,2.0,1,0,0,0,194.06646085605843,53.0
714,0,0,0,29.0,0,0,9.4833,0,0,0,2,1,1,,1,0,0,1,77.51689158479545,5.0
715,0,1,0,52.0,0,0,13.0,0,0,0,1,2,1,,1,0,0,1,150.29933141060056,5.0
716,0,0,0,19.0,0,0,7.65,0,0,0,1,1,0,6.0,1,0,0,1,48.21548708829706,5.0
717,1,2,1,38.0,0,0,227.525,2,0,0,1,4,0,2.0,0,0,1,1,207.06191435288417,5.0
718,1,1,1,27.0,0,0,10.5,2,0,0,1,1,0,4.0,1,0,0,1,74.00268064598042,5.0
719,0,0,0,30.07180693515292,0,0,15.5,0,0,0,1,1,1,,0,1,0,1,,
720,0,0,0,33.0,0,0,7.775,0,0,0,6,1,1,,1,0,0,1,84.06717449096234,5.0
721,1,1,1,6.0,0,1,33.0,2,1,1,4,3,1,,1,0,0,0,21.825516958358314,11.0
722,0,0,0,17.0,1,0,7.0542,0,1,1,4,1,1,,1,0,0,0,42.32002349773964,22.0
723,0,1,0,34.0,0,0,13.0,0,0,0,1,1,1,,1,0,0,1,98.27263976846959,5.0
724,0,1,0,50.0,0,0,13.0,0,0,0,1,1,1,,1,0,0,1,144.51858789480823,5.0
725,1,2,0,27.0,1,0,53.1,0,1,1,2,2,1,4.0,1,0,0,0,109.67847292416238,32.0
726,0,0,0,20.0,0,0,8.6625,0,0,0,2,1,0,,1,0,0,1,52.293097070053136,5.0
727,1,1,1,30.0,3,0,21.0,3,3,1,2,2,1,,1,0,0,0,97.74289614064446,95.0
728,1,0,1,31.279018347669012,0,0,7.7375,2,0,0,1,1,1,,0,1,0,1,,
729,0,1,0,25.0,1,0,26.0,0,1,1,1,1,0,,1,0,0,0,85.84968011212865,30.0
730,0,0,1,25.0,1,0,7.925,2,1,1,1,1,0,,1,0,0,0,63.97908550986232,30.0
731,1,2,1,29.0,0,0,211.3375,2,0,0,2,3,1,1.0,1,0,0,1,155.92835095928243,5.0
732,0,0,0,11.0,0,0,18.7875,0,0,0,1,2,0,,0,0,1,1,34.86076255884495,5.0
733,0,1,0,29.085153404198614,0,0,0.0,0,0,0,1,1,1,,1,0,0,1,,
734,0,1,0,23.0,0,0,13.0,0,0,0,1,1,1,,1,0,0,1,66.47855043161178,5.0
735,0,1,0,23.0,0,0,13.0,0,0,0,1,1,0,,1,0,0,1,66.47855043161178,5.0
736,0,0,0,28.5,0,0,16.1,0,0,0,4,2,1,,1,0,0,1,86.9042816537376,5.0
737,0,0,1,48.0,1,3,34.375,3,4,1,4,4,1,,1,0,0,0,176.31029266299828,197.0
738,1,2,0,35.0,0,0,512.3292,0,0,0,1,3,0,1.0,0,0,1,1,218.70377978233455,5.0
739,0,0,0,32.13646835197965,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,,
740,0,0,0,30.836232212737528,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,,
741,1,2,0,31.232753088482887,0,0,30.0,0,0,0,1,1,1,3.0,1,0,0,1,,
742,0,2,0,36.0,1,0,78.85,0,1,1,1,2,1,2.0,1,0,0,0,159.44506157769183,41.0
743,1,2,1,21.0,2,2,262.375,2,4,1,2,2,0,1.0,0,0,1,0,117.36169551545396,89.0
744,0,0,0,24.0,1,0,16.1,0,1,1,1,1,0,,1,0,0,0,73.1825529715685,29.0
745,1,0,0,31.0,0,0,7.925,0,0,0,1,1,0,,1,0,0,1,79.33406603222927,5.0
746,0,2,0,70.0,1,1,71.0,-1,2,1,2,2,1,1.0,1,0,0,0,303.1513338200432,145.0
747,0,0,0,16.0,1,1,20.25,0,2,1,2,2,1,,1,0,0,0,51.6612184915419,37.0
748,1,1,1,30.0,0,0,13.0,2,0,0,1,1,0,,1,0,0,1,86.71115273688494,5.0
749,0,2,0,19.0,1,0,53.1,0,1,1,1,1,1,3.0,1,0,0,0,77.18114761329944,24.0
750,0,0,0,31.0,0,0,7.75,0,0,0,1,1,0,,0,1,0,1,78.91146941973749,5.0
751,1,1,1,4.0,1,1,23.0,2,2,1,1,1,1,,1,0,0,0,13.328818040700815,13.0
752,1,0,0,6.0,0,1,12.475,1,1,1,2,2,1,4.0,1,0,0,0,17.164627728719243,11.0
753,0,0,0,33.0,0,0,9.5,0,0,0,1,1,0,,1,0,0,1,88.24690543107545,5.0
754,0,0,0,23.0,0,0,7.8958,0,0,0,1,1,0,,1,0,0,1,58.808738570060406,5.0
755,1,1,1,48.0,1,2,65.0,3,3,1,2,2,1,,1,0,0,0,203.92777161836926,149.0
756,1,1,0,0.67,1,1,14.5,1,2,1,2,2,0,,1,0,0,0,1.9901776919316998,6.34
757,0,0,0,28.0,0,0,7.7958,0,0,0,2,1,1,,1,0,0,1,71.37527577826198,5.0
758,0,1,0,18.0,0,0,11.5,0,0,0,1,1,1,,1,0,0,1,50.46048685631763,5.0
759,0,0,0,34.0,0,0,8.05,0,0,0,1,1,1,,1,0,0,1,87.33879654813589,5.0
760,1,2,1,33.0,0,0,86.5,0,0,0,1,3,0,1.0,1,0,0,1,149.03918608528872,5.0
761,0,0,0,31.82253829700594,0,0,14.5,0,0,0,1,2,1,,1,0,0,1,,
762,0,0,0,41.0,0,0,7.125,0,0,0,1,1,0,,1,0,0,1,102.30604690976543,5.0
763,1,0,0,20.0,0,0,7.2292,0,0,0,1,1,0,,0,0,1,1,50.07653069281022,5.0
764,1,2,1,36.0,1,2,120.0,3,3,1,6,4,1,1.0,1,0,0,0,173.81929454288286,113.0
765,0,0,0,16.0,0,0,7.775,0,0,0,1,1,0,,1,0,0,1,40.75984217743629,5.0
766,1,2,1,51.0,1,0,77.9583,3,1,1,1,3,0,3.0,1,0,0,0,225.3352416673097,56.0
767,0,2,0,31.902439954871717,0,0,39.6,1,0,0,1,1,1,,0,0,1,1,,
768,0,0,1,30.5,0,0,7.75,2,0,0,1,1,1,,0,1,0,1,77.63870378393527,5.0
769,0,0,0,29.88456546615817,1,0,24.15,0,1,1,3,3,1,,0,1,0,0,,
770,0,0,0,32.0,0,0,8.3625,0,0,0,1,1,0,,1,0,0,1,82.95847284323723,5.0
771,0,0,0,24.0,0,0,9.5,0,0,0,1,1,0,,1,0,0,1,64.17956758623669,5.0
772,0,0,0,48.0,0,0,7.8542,0,0,0,4,1,1,,1,0,0,1,122.57618909697615,5.0
773,0,1,1,57.0,0,0,10.5,3,0,0,1,2,1,4.0,1,0,0,1,156.22788136373646,5.0
774,0,0,0,30.279971283136746,0,0,7.225,0,0,0,3,1,1,,0,0,1,1,,
775,1,1,1,54.0,1,3,23.0,3,4,1,2,1,1,,1,0,0,0,179.93904354946102,221.0
776,0,0,0,18.0,0,0,7.75,0,0,0,1,1,0,,1,0,0,1,45.81956288887983,5.0
777,0,0,0,28.65053980383738,0,0,7.75,0,0,0,1,1,0,5.0,0,1,0,1,,
778,1,0,1,5.0,0,0,12.475,2,0,0,1,2,1,,1,0,0,1,14.30385644059937,5.0
779,0,0,0,32.565869243875646,0,0,7.7375,0,0,0,1,1,1,,0,1,0,1,,
780,1,2,1,43.0,0,1,211.3375,3,1,1,1,3,1,1.0,1,0,0,0,231.20410659479808,48.0
781,1,0,1,13.0,0,0,7.2292,2,0,0,1,1,0,,0,0,1,1,32.54974495032664,5.0
782,1,2,1,17.0,1,0,57.0,3,1,1,2,2,1,1.0,1,0,0,0,70.16128454576656,22.0
783,0,2,0,29.0,0,0,30.0,0,0,0,1,1,1,3.0,1,0,0,1,103.105093783193,5.0
